geography_code,total_pop,date,geography,value,cob_region,cob,percs
E09000031,278417,2021,Waltham Forest,2021,Africa,Nigeria,0.73
E09000032,327502,2021,Wandsworth,1594,Africa,Nigeria,0.49
E09000033,204238,2021,Westminster,1121,Africa,Nigeria,0.55
E09000001,8579,2021,City of London,17,Africa,Other Central and Western Africa,0.2
E09000002,218870,2021,Barking and Dagenham,3489,Africa,Other Central and Western Africa,1.59
E09000003,389342,2021,Barnet,2446,Africa,Other Central and Western Africa,0.63
E09000004,246472,2021,Bexley,1400,Africa,Other Central and Western Africa,0.57
E09000005,339817,2021,Brent,2158,Africa,Other Central and Western Africa,0.64
E09000006,329984,2021,Bromley,1273,Africa,Other Central and Western Africa,0.39
E09000007,210135,2021,Camden,1333,Africa,Other Central and Western Africa,0.63
E09000008,390719,2021,Croydon,4473,Africa,Other Central and Western Africa,1.14
E09000009,367116,2021,Ealing,1124,Africa,Other Central and Western Africa,0.31
E09000010,329987,2021,Enfield,3690,Africa,Other Central and Western Africa,1.12
E09000011,289073,2021,Greenwich,3606,Africa,Other Central and Western Africa,1.25
E09000012,259147,2021,Hackney,4277,Africa,Other Central and Western Africa,1.65
E09000013,183149,2021,Hammersmith and Fulham,808,Africa,Other Central and Western Africa,0.44
E09000014,264236,2021,Haringey,3029,Africa,Other Central and Western Africa,1.15
E09000015,261201,2021,Harrow,635,Africa,Other Central and Western Africa,0.24
E09000016,262058,2021,Havering,855,Africa,Other Central and Western Africa,0.33
E09000017,305912,2021,Hillingdon,961,Africa,Other Central and Western Africa,0.31
E09000018,288177,2021,Hounslow,1055,Africa,Other Central and Western Africa,0.37
E09000019,216589,2021,Islington,1502,Africa,Other Central and Western Africa,0.69
E09000020,143375,2021,Kensington and Chelsea,563,Africa,Other Central and Western Africa,0.39
E09000021,168064,2021,Kingston upon Thames,396,Africa,Other Central and Western Africa,0.24
E09000022,317654,2021,Lambeth,4680,Africa,Other Central and Western Africa,1.47
E09000023,300556,2021,Lewisham,5279,Africa,Other Central and Western Africa,1.76
E09000024,215184,2021,Merton,1058,Africa,Other Central and Western Africa,0.49
E09000025,351041,2021,Newham,5336,Africa,Other Central and Western Africa,1.52
E09000026,310257,2021,Redbridge,1716,Africa,Other Central and Western Africa,0.55
E09000027,195277,2021,Richmond upon Thames,309,Africa,Other Central and Western Africa,0.16
E09000028,307632,2021,Southwark,7462,Africa,Other Central and Western Africa,2.43
E09000029,209640,2021,Sutton,682,Africa,Other Central and Western Africa,0.33
E09000030,310304,2021,Tower Hamlets,1435,Africa,Other Central and Western Africa,0.46
E09000031,278417,2021,Waltham Forest,2207,Africa,Other Central and Western Africa,0.79
E09000032,327502,2021,Wandsworth,1328,Africa,Other Central and Western Africa,0.41
E09000033,204238,2021,Westminster,1381,Africa,Other Central and Western Africa,0.68
E09000001,8579,2021,City of London,83,Africa,North Africa,0.97
E09000002,218870,2021,Barking and Dagenham,943,Africa,North Africa,0.43
E09000003,389342,2021,Barnet,3370,Africa,North Africa,0.87
E09000004,246472,2021,Bexley,465,Africa,North Africa,0.19
E09000005,339817,2021,Brent,5304,Africa,North Africa,1.56
E09000006,329984,2021,Bromley,1006,Africa,North Africa,0.3
E09000007,210135,2021,Camden,2415,Africa,North Africa,1.15
E09000008,390719,2021,Croydon,1679,Africa,North Africa,0.43
E09000009,367116,2021,Ealing,4271,Africa,North Africa,1.16
E09000010,329987,2021,Enfield,1608,Africa,North Africa,0.49
E09000011,289073,2021,Greenwich,1149,Africa,North Africa,0.4
E09000012,259147,2021,Hackney,1687,Africa,North Africa,0.65
E09000013,183149,2021,Hammersmith and Fulham,2869,Africa,North Africa,1.57
E09000014,264236,2021,Haringey,1827,Africa,North Africa,0.69
E09000015,261201,2021,Harrow,1375,Africa,North Africa,0.53
E09000016,262058,2021,Havering,507,Africa,North Africa,0.19
E09000017,305912,2021,Hillingdon,1680,Africa,North Africa,0.55
E09000018,288177,2021,Hounslow,3081,Africa,North Africa,1.07
E09000019,216589,2021,Islington,1940,Africa,North Africa,0.9
E09000020,143375,2021,Kensington and Chelsea,3560,Africa,North Africa,2.48
E09000021,168064,2021,Kingston upon Thames,987,Africa,North Africa,0.59
E09000022,317654,2021,Lambeth,2051,Africa,North Africa,0.65
E09000023,300556,2021,Lewisham,1382,Africa,North Africa,0.46
E09000024,215184,2021,Merton,1127,Africa,North Africa,0.52
E09000025,351041,2021,Newham,1965,Africa,North Africa,0.56
E09000026,310257,2021,Redbridge,1160,Africa,North Africa,0.37
E09000027,195277,2021,Richmond upon Thames,933,Africa,North Africa,0.48
E09000028,307632,2021,Southwark,2198,Africa,North Africa,0.71
E09000029,209640,2021,Sutton,714,Africa,North Africa,0.34
E09000030,310304,2021,Tower Hamlets,2359,Africa,North Africa,0.76
E09000031,278417,2021,Waltham Forest,2477,Africa,North Africa,0.89
E09000032,327502,2021,Wandsworth,2473,Africa,North Africa,0.76
E09000033,204238,2021,Westminster,5623,Africa,North Africa,2.75
E09000001,8579,2021,City of London,28,Africa,Kenya,0.33
E09000002,218870,2021,Barking and Dagenham,892,Africa,Kenya,0.41
E09000003,389342,2021,Barnet,4384,Africa,Kenya,1.13
E09000004,246472,2021,Bexley,826,Africa,Kenya,0.34
E09000005,339817,2021,Brent,6370,Africa,Kenya,1.87
E09000006,329984,2021,Bromley,846,Africa,Kenya,0.26
E09000007,210135,2021,Camden,491,Africa,Kenya,0.23
E09000008,390719,2021,Croydon,3088,Africa,Kenya,0.79
E09000009,367116,2021,Ealing,3760,Africa,Kenya,1.02
E09000010,329987,2021,Enfield,1897,Africa,Kenya,0.57
E09000011,289073,2021,Greenwich,926,Africa,Kenya,0.32
E09000012,259147,2021,Hackney,398,Africa,Kenya,0.15
E09000013,183149,2021,Hammersmith and Fulham,407,Africa,Kenya,0.22
E09000014,264236,2021,Haringey,792,Africa,Kenya,0.3
E09000015,261201,2021,Harrow,10859,Africa,Kenya,4.16
E09000016,262058,2021,Havering,662,Africa,Kenya,0.25
E09000017,305912,2021,Hillingdon,3670,Africa,Kenya,1.2
E09000018,288177,2021,Hounslow,3755,Africa,Kenya,1.3
E09000019,216589,2021,Islington,370,Africa,Kenya,0.17
E09000020,143375,2021,Kensington and Chelsea,304,Africa,Kenya,0.21
E09000021,168064,2021,Kingston upon Thames,706,Africa,Kenya,0.42
E09000022,317654,2021,Lambeth,822,Africa,Kenya,0.26
E09000023,300556,2021,Lewisham,571,Africa,Kenya,0.19
E09000024,215184,2021,Merton,907,Africa,Kenya,0.42
E09000025,351041,2021,Newham,1725,Africa,Kenya,0.49
E09000026,310257,2021,Redbridge,3425,Africa,Kenya,1.1
E09000027,195277,2021,Richmond upon Thames,722,Africa,Kenya,0.37
E09000028,307632,2021,Southwark,628,Africa,Kenya,0.2
E09000029,209640,2021,Sutton,770,Africa,Kenya,0.37
E09000030,310304,2021,Tower Hamlets,492,Africa,Kenya,0.16
E09000031,278417,2021,Waltham Forest,818,Africa,Kenya,0.29
E09000032,327502,2021,Wandsworth,1149,Africa,Kenya,0.35
E09000033,204238,2021,Westminster,556,Africa,Kenya,0.27
E09000001,8579,2021,City of London,43,Africa,Other South and Eastern Africa,0.5
E09000002,218870,2021,Barking and Dagenham,2266,Africa,Other South and Eastern Africa,1.04
E09000003,389342,2021,Barnet,4731,Africa,Other South and Eastern Africa,1.22
E09000004,246472,2021,Bexley,1470,Africa,Other South and Eastern Africa,0.6
E09000005,339817,2021,Brent,6730,Africa,Other South and Eastern Africa,1.98
E09000006,329984,2021,Bromley,1809,Africa,Other South and Eastern Africa,0.55
E09000007,210135,2021,Camden,2237,Africa,Other South and Eastern Africa,1.06
E09000008,390719,2021,Croydon,7054,Africa,Other South and Eastern Africa,1.81
E09000009,367116,2021,Ealing,4945,Africa,Other South and Eastern Africa,1.35
E09000010,329987,2021,Enfield,6325,Africa,Other South and Eastern Africa,1.92
E09000011,289073,2021,Greenwich,3009,Africa,Other South and Eastern Africa,1.04
E09000012,259147,2021,Hackney,2504,Africa,Other South and Eastern Africa,0.97
E09000013,183149,2021,Hammersmith and Fulham,2614,Africa,Other South and Eastern Africa,1.43
E09000014,264236,2021,Haringey,4233,Africa,Other South and Eastern Africa,1.6
E09000015,261201,2021,Harrow,8058,Africa,Other South and Eastern Africa,3.08
E09000016,262058,2021,Havering,1399,Africa,Other South and Eastern Africa,0.53
E09000017,305912,2021,Hillingdon,5040,Africa,Other South and Eastern Africa,1.65
E09000018,288177,2021,Hounslow,4084,Africa,Other South and Eastern Africa,1.42
E09000019,216589,2021,Islington,3200,Africa,Other South and Eastern Africa,1.48
E09000020,143375,2021,Kensington and Chelsea,1951,Africa,Other South and Eastern Africa,1.36
E09000021,168064,2021,Kingston upon Thames,1350,Africa,Other South and Eastern Africa,0.8
E09000022,317654,2021,Lambeth,5196,Africa,Other South and Eastern Africa,1.64
E09000023,300556,2021,Lewisham,2556,Africa,Other South and Eastern Africa,0.85
E09000024,215184,2021,Merton,2709,Africa,Other South and Eastern Africa,1.26
E09000025,351041,2021,Newham,4975,Africa,Other South and Eastern Africa,1.42
E09000026,310257,2021,Redbridge,4769,Africa,Other South and Eastern Africa,1.54
E09000027,195277,2021,Richmond upon Thames,1105,Africa,Other South and Eastern Africa,0.57
E09000028,307632,2021,Southwark,3663,Africa,Other South and Eastern Africa,1.19
E09000029,209640,2021,Sutton,2213,Africa,Other South and Eastern Africa,1.06
E09000030,310304,2021,Tower Hamlets,1725,Africa,Other South and Eastern Africa,0.56
E09000031,278417,2021,Waltham Forest,3134,Africa,Other South and Eastern Africa,1.13
E09000032,327502,2021,Wandsworth,3653,Africa,Other South and Eastern Africa,1.12
E09000033,204238,2021,Westminster,2392,Africa,Other South and Eastern Africa,1.17
E09000001,8579,2021,City of London,16,Africa,Somalia,0.19
E09000002,218870,2021,Barking and Dagenham,1311,Africa,Somalia,0.6
E09000003,389342,2021,Barnet,2276,Africa,Somalia,0.58
E09000004,246472,2021,Bexley,90,Africa,Somalia,0.04
E09000005,339817,2021,Brent,6678,Africa,Somalia,1.97
E09000006,329984,2021,Bromley,257,Africa,Somalia,0.08
E09000007,210135,2021,Camden,2954,Africa,Somalia,1.41
E09000008,390719,2021,Croydon,1226,Africa,Somalia,0.31
E09000009,367116,2021,Ealing,5848,Africa,Somalia,1.59
E09000010,329987,2021,Enfield,3807,Africa,Somalia,1.15
E09000011,289073,2021,Greenwich,2073,Africa,Somalia,0.72
E09000012,259147,2021,Hackney,1512,Africa,Somalia,0.58
E09000013,183149,2021,Hammersmith and Fulham,2446,Africa,Somalia,1.34
E09000014,264236,2021,Haringey,2642,Africa,Somalia,1
E09000015,261201,2021,Harrow,2455,Africa,Somalia,0.94
E09000016,262058,2021,Havering,161,Africa,Somalia,0.06
E09000017,305912,2021,Hillingdon,3281,Africa,Somalia,1.07
E09000018,288177,2021,Hounslow,3032,Africa,Somalia,1.05
E09000019,216589,2021,Islington,3070,Africa,Somalia,1.42
E09000020,143375,2021,Kensington and Chelsea,807,Africa,Somalia,0.56
E09000021,168064,2021,Kingston upon Thames,113,Africa,Somalia,0.07
E09000022,317654,2021,Lambeth,2511,Africa,Somalia,0.79
E09000023,300556,2021,Lewisham,1342,Africa,Somalia,0.45
E09000024,215184,2021,Merton,568,Africa,Somalia,0.26
E09000025,351041,2021,Newham,3755,Africa,Somalia,1.07
E09000026,310257,2021,Redbridge,1511,Africa,Somalia,0.49
E09000027,195277,2021,Richmond upon Thames,108,Africa,Somalia,0.06
E09000028,307632,2021,Southwark,1509,Africa,Somalia,0.49
E09000029,209640,2021,Sutton,127,Africa,Somalia,0.06
E09000030,310304,2021,Tower Hamlets,3107,Africa,Somalia,1
E09000031,278417,2021,Waltham Forest,2259,Africa,Somalia,0.81
E09000032,327502,2021,Wandsworth,2630,Africa,Somalia,0.8
E09000033,204238,2021,Westminster,804,Africa,Somalia,0.39
E09000001,8579,2021,City of London,68,Africa,South Africa,0.79
E09000002,218870,2021,Barking and Dagenham,323,Africa,South Africa,0.15
E09000003,389342,2021,Barnet,3232,Africa,South Africa,0.83
E09000004,246472,2021,Bexley,679,Africa,South Africa,0.28
E09000005,339817,2021,Brent,862,Africa,South Africa,0.25
E09000006,329984,2021,Bromley,1939,Africa,South Africa,0.59
E09000007,210135,2021,Camden,1735,Africa,South Africa,0.83
E09000008,390719,2021,Croydon,1551,Africa,South Africa,0.4
E09000009,367116,2021,Ealing,1437,Africa,South Africa,0.39
E09000010,329987,2021,Enfield,725,Africa,South Africa,0.22
E09000011,289073,2021,Greenwich,1465,Africa,South Africa,0.51
E09000012,259147,2021,Hackney,964,Africa,South Africa,0.37
E09000013,183149,2021,Hammersmith and Fulham,1564,Africa,South Africa,0.85
E09000014,264236,2021,Haringey,1214,Africa,South Africa,0.46
E09000015,261201,2021,Harrow,766,Africa,South Africa,0.29
E09000016,262058,2021,Havering,681,Africa,South Africa,0.26
E09000017,305912,2021,Hillingdon,940,Africa,South Africa,0.31
E09000018,288177,2021,Hounslow,1123,Africa,South Africa,0.39
E09000019,216589,2021,Islington,1065,Africa,South Africa,0.49
E09000020,143375,2021,Kensington and Chelsea,1026,Africa,South Africa,0.72
E09000021,168064,2021,Kingston upon Thames,2059,Africa,South Africa,1.23
E09000022,317654,2021,Lambeth,2102,Africa,South Africa,0.66
E09000023,300556,2021,Lewisham,1154,Africa,South Africa,0.38
E09000024,215184,2021,Merton,3636,Africa,South Africa,1.69
E09000025,351041,2021,Newham,842,Africa,South Africa,0.24
E09000026,310257,2021,Redbridge,676,Africa,South Africa,0.22
E09000027,195277,2021,Richmond upon Thames,2618,Africa,South Africa,1.34
E09000028,307632,2021,Southwark,1387,Africa,South Africa,0.45
E09000029,209640,2021,Sutton,1645,Africa,South Africa,0.78
E09000030,310304,2021,Tower Hamlets,1356,Africa,South Africa,0.44
E09000031,278417,2021,Waltham Forest,907,Africa,South Africa,0.33
E09000032,327502,2021,Wandsworth,4860,Africa,South Africa,1.48
E09000033,204238,2021,Westminster,1365,Africa,South Africa,0.67
E09000001,8579,2021,City of London,12,Africa,Zimbabwe,0.14
E09000002,218870,2021,Barking and Dagenham,765,Africa,Zimbabwe,0.35
E09000003,389342,2021,Barnet,729,Africa,Zimbabwe,0.19
E09000004,246472,2021,Bexley,628,Africa,Zimbabwe,0.25
E09000005,339817,2021,Brent,372,Africa,Zimbabwe,0.11
E09000006,329984,2021,Bromley,824,Africa,Zimbabwe,0.25
E09000007,210135,2021,Camden,270,Africa,Zimbabwe,0.13
E09000008,390719,2021,Croydon,1144,Africa,Zimbabwe,0.29
E09000009,367116,2021,Ealing,460,Africa,Zimbabwe,0.13
E09000010,329987,2021,Enfield,547,Africa,Zimbabwe,0.17
E09000011,289073,2021,Greenwich,838,Africa,Zimbabwe,0.29
E09000012,259147,2021,Hackney,276,Africa,Zimbabwe,0.11
E09000013,183149,2021,Hammersmith and Fulham,282,Africa,Zimbabwe,0.15
E09000014,264236,2021,Haringey,395,Africa,Zimbabwe,0.15
E09000015,261201,2021,Harrow,319,Africa,Zimbabwe,0.12
E09000016,262058,2021,Havering,710,Africa,Zimbabwe,0.27
E09000017,305912,2021,Hillingdon,639,Africa,Zimbabwe,0.21
E09000018,288177,2021,Hounslow,569,Africa,Zimbabwe,0.2
E09000019,216589,2021,Islington,295,Africa,Zimbabwe,0.14
E09000020,143375,2021,Kensington and Chelsea,171,Africa,Zimbabwe,0.12
E09000021,168064,2021,Kingston upon Thames,452,Africa,Zimbabwe,0.27
E09000022,317654,2021,Lambeth,495,Africa,Zimbabwe,0.16
E09000023,300556,2021,Lewisham,698,Africa,Zimbabwe,0.23
E09000024,215184,2021,Merton,713,Africa,Zimbabwe,0.33
E09000025,351041,2021,Newham,590,Africa,Zimbabwe,0.17
E09000026,310257,2021,Redbridge,412,Africa,Zimbabwe,0.13
E09000027,195277,2021,Richmond upon Thames,435,Africa,Zimbabwe,0.22
E09000028,307632,2021,Southwark,517,Africa,Zimbabwe,0.17
E09000029,209640,2021,Sutton,702,Africa,Zimbabwe,0.33
E09000030,310304,2021,Tower Hamlets,374,Africa,Zimbabwe,0.12
E09000031,278417,2021,Waltham Forest,367,Africa,Zimbabwe,0.13
E09000032,327502,2021,Wandsworth,755,Africa,Zimbabwe,0.23
E09000033,204238,2021,Westminster,244,Africa,Zimbabwe,0.12
E09000001,8579,2021,City of London,155,Antarctica and Oceania,Australia,1.81
E09000002,218870,2021,Barking and Dagenham,50,Antarctica and Oceania,Australia,0.02
E09000003,389342,2021,Barnet,1079,Antarctica and Oceania,Australia,0.28
E09000004,246472,2021,Bexley,275,Antarctica and Oceania,Australia,0.11
E09000005,339817,2021,Brent,900,Antarctica and Oceania,Australia,0.26
E09000006,329984,2021,Bromley,1026,Antarctica and Oceania,Australia,0.31
E09000007,210135,2021,Camden,2069,Antarctica and Oceania,Australia,0.98
E09000008,390719,2021,Croydon,722,Antarctica and Oceania,Australia,0.18
E09000009,367116,2021,Ealing,1264,Antarctica and Oceania,Australia,0.34
E09000010,329987,2021,Enfield,422,Antarctica and Oceania,Australia,0.13
E09000011,289073,2021,Greenwich,1008,Antarctica and Oceania,Australia,0.35
E09000012,259147,2021,Hackney,3188,Antarctica and Oceania,Australia,1.23
E09000013,183149,2021,Hammersmith and Fulham,2318,Antarctica and Oceania,Australia,1.27
E09000014,264236,2021,Haringey,1407,Antarctica and Oceania,Australia,0.53
E09000015,261201,2021,Harrow,287,Antarctica and Oceania,Australia,0.11
E09000016,262058,2021,Havering,241,Antarctica and Oceania,Australia,0.09
E09000017,305912,2021,Hillingdon,347,Antarctica and Oceania,Australia,0.11
E09000018,288177,2021,Hounslow,821,Antarctica and Oceania,Australia,0.28
E09000019,216589,2021,Islington,3225,Antarctica and Oceania,Australia,1.49
E09000020,143375,2021,Kensington and Chelsea,1684,Antarctica and Oceania,Australia,1.17
E09000021,168064,2021,Kingston upon Thames,735,Antarctica and Oceania,Australia,0.44
E09000022,317654,2021,Lambeth,2966,Antarctica and Oceania,Australia,0.93
E09000023,300556,2021,Lewisham,1316,Antarctica and Oceania,Australia,0.44
E09000024,215184,2021,Merton,1162,Antarctica and Oceania,Australia,0.54
E09000025,351041,2021,Newham,493,Antarctica and Oceania,Australia,0.14
E09000026,310257,2021,Redbridge,378,Antarctica and Oceania,Australia,0.12
E09000027,195277,2021,Richmond upon Thames,1892,Antarctica and Oceania,Australia,0.97
E09000028,307632,2021,Southwark,2165,Antarctica and Oceania,Australia,0.7
E09000029,209640,2021,Sutton,413,Antarctica and Oceania,Australia,0.2
E09000030,310304,2021,Tower Hamlets,2239,Antarctica and Oceania,Australia,0.72
E09000031,278417,2021,Waltham Forest,1014,Antarctica and Oceania,Australia,0.36
E09000032,327502,2021,Wandsworth,4062,Antarctica and Oceania,Australia,1.24
E09000033,204238,2021,Westminster,2097,Antarctica and Oceania,Australia,1.03
E09000001,8579,2021,City of London,50,Antarctica and Oceania,New Zealand,0.58
E09000002,218870,2021,Barking and Dagenham,55,Antarctica and Oceania,New Zealand,0.03
E09000003,389342,2021,Barnet,418,Antarctica and Oceania,New Zealand,0.11
E09000004,246472,2021,Bexley,126,Antarctica and Oceania,New Zealand,0.05
E09000005,339817,2021,Brent,496,Antarctica and Oceania,New Zealand,0.15
E09000006,329984,2021,Bromley,544,Antarctica and Oceania,New Zealand,0.16
E09000007,210135,2021,Camden,758,Antarctica and Oceania,New Zealand,0.36
E09000008,390719,2021,Croydon,370,Antarctica and Oceania,New Zealand,0.09
E09000009,367116,2021,Ealing,835,Antarctica and Oceania,New Zealand,0.23
E09000010,329987,2021,Enfield,199,Antarctica and Oceania,New Zealand,0.06
E09000011,289073,2021,Greenwich,465,Antarctica and Oceania,New Zealand,0.16
E09000012,259147,2021,Hackney,1257,Antarctica and Oceania,New Zealand,0.49
E09000013,183149,2021,Hammersmith and Fulham,879,Antarctica and Oceania,New Zealand,0.48
E09000014,264236,2021,Haringey,558,Antarctica and Oceania,New Zealand,0.21
E09000015,261201,2021,Harrow,136,Antarctica and Oceania,New Zealand,0.05
E09000016,262058,2021,Havering,109,Antarctica and Oceania,New Zealand,0.04
E09000017,305912,2021,Hillingdon,219,Antarctica and Oceania,New Zealand,0.07
E09000018,288177,2021,Hounslow,429,Antarctica and Oceania,New Zealand,0.15
E09000019,216589,2021,Islington,1163,Antarctica and Oceania,New Zealand,0.54
E09000020,143375,2021,Kensington and Chelsea,393,Antarctica and Oceania,New Zealand,0.27
E09000021,168064,2021,Kingston upon Thames,367,Antarctica and Oceania,New Zealand,0.22
E09000022,317654,2021,Lambeth,1396,Antarctica and Oceania,New Zealand,0.44
E09000023,300556,2021,Lewisham,673,Antarctica and Oceania,New Zealand,0.22
E09000024,215184,2021,Merton,647,Antarctica and Oceania,New Zealand,0.3
E09000025,351041,2021,Newham,258,Antarctica and Oceania,New Zealand,0.07
E09000026,310257,2021,Redbridge,164,Antarctica and Oceania,New Zealand,0.05
E09000027,195277,2021,Richmond upon Thames,856,Antarctica and Oceania,New Zealand,0.44
E09000028,307632,2021,Southwark,918,Antarctica and Oceania,New Zealand,0.3
E09000029,209640,2021,Sutton,227,Antarctica and Oceania,New Zealand,0.11
E09000030,310304,2021,Tower Hamlets,922,Antarctica and Oceania,New Zealand,0.3
E09000031,278417,2021,Waltham Forest,508,Antarctica and Oceania,New Zealand,0.18
E09000032,327502,2021,Wandsworth,1975,Antarctica and Oceania,New Zealand,0.6
E09000033,204238,2021,Westminster,688,Antarctica and Oceania,New Zealand,0.34
E09000001,8579,2021,City of London,0,Antarctica and Oceania,Other Australasia,0
E09000002,218870,2021,Barking and Dagenham,0,Antarctica and Oceania,Other Australasia,0
E09000003,389342,2021,Barnet,0,Antarctica and Oceania,Other Australasia,0
E09000004,246472,2021,Bexley,0,Antarctica and Oceania,Other Australasia,0
E09000005,339817,2021,Brent,2,Antarctica and Oceania,Other Australasia,0
E09000006,329984,2021,Bromley,0,Antarctica and Oceania,Other Australasia,0
E09000007,210135,2021,Camden,0,Antarctica and Oceania,Other Australasia,0
E09000008,390719,2021,Croydon,0,Antarctica and Oceania,Other Australasia,0
E09000009,367116,2021,Ealing,0,Antarctica and Oceania,Other Australasia,0
E09000010,329987,2021,Enfield,0,Antarctica and Oceania,Other Australasia,0
E09000011,289073,2021,Greenwich,0,Antarctica and Oceania,Other Australasia,0
E09000012,259147,2021,Hackney,0,Antarctica and Oceania,Other Australasia,0
E09000013,183149,2021,Hammersmith and Fulham,0,Antarctica and Oceania,Other Australasia,0
E09000014,264236,2021,Haringey,0,Antarctica and Oceania,Other Australasia,0
E09000015,261201,2021,Harrow,0,Antarctica and Oceania,Other Australasia,0
E09000016,262058,2021,Havering,0,Antarctica and Oceania,Other Australasia,0
E09000017,305912,2021,Hillingdon,0,Antarctica and Oceania,Other Australasia,0
E09000018,288177,2021,Hounslow,0,Antarctica and Oceania,Other Australasia,0
E09000019,216589,2021,Islington,1,Antarctica and Oceania,Other Australasia,0
E09000020,143375,2021,Kensington and Chelsea,0,Antarctica and Oceania,Other Australasia,0
E09000021,168064,2021,Kingston upon Thames,0,Antarctica and Oceania,Other Australasia,0
E09000022,317654,2021,Lambeth,1,Antarctica and Oceania,Other Australasia,0
E09000023,300556,2021,Lewisham,1,Antarctica and Oceania,Other Australasia,0
E09000024,215184,2021,Merton,1,Antarctica and Oceania,Other Australasia,0
E09000025,351041,2021,Newham,2,Antarctica and Oceania,Other Australasia,0
E09000026,310257,2021,Redbridge,2,Antarctica and Oceania,Other Australasia,0
E09000027,195277,2021,Richmond upon Thames,0,Antarctica and Oceania,Other Australasia,0
E09000028,307632,2021,Southwark,2,Antarctica and Oceania,Other Australasia,0
E09000029,209640,2021,Sutton,0,Antarctica and Oceania,Other Australasia,0
E09000030,310304,2021,Tower Hamlets,0,Antarctica and Oceania,Other Australasia,0
E09000031,278417,2021,Waltham Forest,1,Antarctica and Oceania,Other Australasia,0
E09000032,327502,2021,Wandsworth,0,Antarctica and Oceania,Other Australasia,0
E09000033,204238,2021,Westminster,1,Antarctica and Oceania,Other Australasia,0
E09000001,8579,2021,City of London,0,Antarctica and Oceania,Other Oceania and Antarctica,0
E09000002,218870,2021,Barking and Dagenham,35,Antarctica and Oceania,Other Oceania and Antarctica,0.02
E09000003,389342,2021,Barnet,82,Antarctica and Oceania,Other Oceania and Antarctica,0.02
E09000004,246472,2021,Bexley,25,Antarctica and Oceania,Other Oceania and Antarctica,0.01
E09000005,339817,2021,Brent,199,Antarctica and Oceania,Other Oceania and Antarctica,0.06
E09000006,329984,2021,Bromley,45,Antarctica and Oceania,Other Oceania and Antarctica,0.01
E09000007,210135,2021,Camden,40,Antarctica and Oceania,Other Oceania and Antarctica,0.02
E09000008,390719,2021,Croydon,97,Antarctica and Oceania,Other Oceania and Antarctica,0.02
E09000009,367116,2021,Ealing,162,Antarctica and Oceania,Other Oceania and Antarctica,0.04
E09000010,329987,2021,Enfield,55,Antarctica and Oceania,Other Oceania and Antarctica,0.02
E09000011,289073,2021,Greenwich,58,Antarctica and Oceania,Other Oceania and Antarctica,0.02
E09000012,259147,2021,Hackney,51,Antarctica and Oceania,Other Oceania and Antarctica,0.02
E09000013,183149,2021,Hammersmith and Fulham,57,Antarctica and Oceania,Other Oceania and Antarctica,0.03
E09000014,264236,2021,Haringey,47,Antarctica and Oceania,Other Oceania and Antarctica,0.02
E09000015,261201,2021,Harrow,172,Antarctica and Oceania,Other Oceania and Antarctica,0.07
E09000016,262058,2021,Havering,29,Antarctica and Oceania,Other Oceania and Antarctica,0.01
E09000017,305912,2021,Hillingdon,163,Antarctica and Oceania,Other Oceania and Antarctica,0.05
E09000018,288177,2021,Hounslow,167,Antarctica and Oceania,Other Oceania and Antarctica,0.06
E09000019,216589,2021,Islington,50,Antarctica and Oceania,Other Oceania and Antarctica,0.02
E09000020,143375,2021,Kensington and Chelsea,43,Antarctica and Oceania,Other Oceania and Antarctica,0.03
E09000021,168064,2021,Kingston upon Thames,36,Antarctica and Oceania,Other Oceania and Antarctica,0.02
E09000022,317654,2021,Lambeth,107,Antarctica and Oceania,Other Oceania and Antarctica,0.03
E09000023,300556,2021,Lewisham,50,Antarctica and Oceania,Other Oceania and Antarctica,0.02
E09000024,215184,2021,Merton,54,Antarctica and Oceania,Other Oceania and Antarctica,0.03
E09000025,351041,2021,Newham,66,Antarctica and Oceania,Other Oceania and Antarctica,0.02
E09000026,310257,2021,Redbridge,71,Antarctica and Oceania,Other Oceania and Antarctica,0.02
E09000027,195277,2021,Richmond upon Thames,47,Antarctica and Oceania,Other Oceania and Antarctica,0.02
E09000028,307632,2021,Southwark,59,Antarctica and Oceania,Other Oceania and Antarctica,0.02
E09000029,209640,2021,Sutton,32,Antarctica and Oceania,Other Oceania and Antarctica,0.02
E09000030,310304,2021,Tower Hamlets,35,Antarctica and Oceania,Other Oceania and Antarctica,0.01
E09000031,278417,2021,Waltham Forest,36,Antarctica and Oceania,Other Oceania and Antarctica,0.01
E09000032,327502,2021,Wandsworth,64,Antarctica and Oceania,Other Oceania and Antarctica,0.02
E09000033,204238,2021,Westminster,91,Antarctica and Oceania,Other Oceania and Antarctica,0.04
E09000001,8579,2021,City of London,24,Europe,Lithuania,0.28
E09000002,218870,2021,Barking and Dagenham,5494,Europe,Lithuania,2.51
E09000003,389342,2021,Barnet,1148,Europe,Lithuania,0.29
E09000004,246472,2021,Bexley,1280,Europe,Lithuania,0.52
E09000005,339817,2021,Brent,830,Europe,Lithuania,0.24
E09000006,329984,2021,Bromley,1116,Europe,Lithuania,0.34
E09000007,210135,2021,Camden,449,Europe,Lithuania,0.21
E09000008,390719,2021,Croydon,1088,Europe,Lithuania,0.28
E09000009,367116,2021,Ealing,1215,Europe,Lithuania,0.33
E09000010,329987,2021,Enfield,831,Europe,Lithuania,0.25
